"subj" "item" "rt" "question.acc" "cond_rt" "int"
"114800" 65 57 1145 1 "HI" 1
"114812" 65 20 577 1 "LI" -1
"114826" 65 31 355 1 "LI" -1
"114839" 65 13 286 1 "LI" -1
"114852" 65 33 394 1 "HI" 1
"114865" 65 21 613 0 "HI" 1
"114878" 65 35 419 1 "HI" 1
"114891" 65 25 322 1 "LI" -1
"114904" 65 26 387 0 "LI" -1
"114918" 65 34 337 1 "HI" 1
"114931" 65 59 742 0 "HI" 1
"114944" 65 46 301 1 "HI" 1
"114956" 65 49 301 1 "LI" -1
"114970" 65 60 394 1 "LI" -1
"114983" 65 9 541 1 "HI" 1
"114996" 65 4 408 1 "HI" 1
"115009" 65 38 408 1 "LI" -1
"115022" 65 50 337 1 "LI" -1
"115035" 65 36 344 1 "LI" -1
"115048" 65 54 318 1 "LI" -1
"115060" 65 58 322 1 "HI" 1
"115073" 65 37 372 1 "LI" -1
"115087" 65 15 638 1 "HI" 1
"115101" 65 48 667 0 "LI" -1
"115115" 65 1 390 1 "LI" -1
"115128" 65 23 383 0 "HI" 1
"115141" 65 28 365 1 "HI" 1
"115155" 65 56 724 1 "LI" -1
"115168" 65 8 789 1 "LI" -1
"115181" 65 52 1105 1 "HI" 1
"115195" 65 22 455 1 "HI" 1
"115209" 65 16 358 1 "HI" 1
"115223" 65 5 437 1 "HI" 1
"115237" 65 41 336 0 "HI" 1
"115250" 65 27 297 1 "HI" 1
"115264" 65 3 642 1 "HI" 1
"115277" 65 6 351 1 "LI" -1
"115289" 65 10 379 1 "HI" 1
"115303" 65 12 387 1 "LI" -1
"115317" 65 7 315 0 "LI" -1
"115330" 65 47 491 1 "HI" 1
"115344" 65 53 315 1 "HI" 1
"115356" 65 43 469 1 "LI" -1
"115369" 65 44 337 1 "LI" -1
"115382" 65 51 911 1 "HI" 1
"115395" 65 32 344 1 "LI" -1
"115409" 65 29 351 1 "HI" 1
"115422" 65 2 344 0 "LI" -1
"115436" 65 24 365 1 "LI" -1
"115449" 65 11 380 1 "HI" 1
"115462" 65 19 1406 1 "LI" -1
"115475" 66 32 567 1 "HI" 1
"115489" 66 26 2598 1 "HI" 1
"115503" 66 59 484 1 "LI" -1
"115528" 66 48 2357 1 "LI" -1
"115542" 66 44 3798 1 "HI" 1
"115555" 66 24 505 1 "LI" -1
"115568" 66 10 369 0 "HI" 1
"115582" 66 55 958 0 "LI" -1
"115595" 66 38 4315 1 "HI" 1
"115608" 66 45 549 1 "HI" 1
"115620" 66 4 2673 1 "HI" 1
"115633" 66 28 1803 1 "HI" 1
"115646" 66 58 1846 0 "HI" 1
"115659" 66 52 455 0 "HI" 1
"115673" 66 49 1918 1 "LI" -1
"115687" 66 56 789 1 "HI" 1
"115700" 66 19 358 1 "LI" -1
"115727" 66 6 1221 0 "LI" -1
"115739" 66 11 2234 1 "LI" -1
"115752" 66 30 822 1 "LI" -1
"115765" 66 41 1041 1 "LI" -1
"115778" 66 20 628 1 "HI" 1
"115792" 66 13 455 0 "LI" -1
"115805" 66 1 437 1 "LI" -1
"115831" 66 36 372 1 "LI" -1
"115844" 66 57 473 1 "HI" 1
"115855" 66 60 1123 1 "LI" -1
"115868" 66 54 1450 1 "LI" -1
"115880" 66 50 398 1 "HI" 1
"115893" 66 25 789 0 "LI" -1
"115906" 66 43 1867 0 "LI" -1
"115919" 66 47 3533 1 "LI" -1
"115933" 66 40 3253 1 "HI" 1
"115946" 66 29 832 1 "LI" -1
"115959" 66 18 2542 1 "LI" -1
"115972" 66 51 394 1 "HI" 1
"115985" 66 14 965 1 "HI" 1
"115998" 66 33 405 1 "HI" 1
"116011" 66 31 416 0 "LI" -1
"116024" 66 37 354 0 "LI" -1
"116038" 66 53 441 1 "LI" -1
"116050" 66 23 398 1 "LI" -1
"116063" 66 12 434 1 "LI" -1
"116077" 66 27 480 1 "HI" 1
"116091" 66 35 423 1 "LI" -1
"116104" 66 2 670 1 "HI" 1
"116118" 66 5 649 1 "LI" -1
"116132" 66 9 523 0 "HI" 1
"116145" 66 39 534 1 "HI" 1
"116158" 66 7 462 1 "LI" -1
"116171" 66 21 706 1 "HI" 1
"116184" 66 8 1022 1 "HI" 1
"116197" 66 34 861 0 "HI" 1
"116210" 66 22 1382 0 "HI" 1
"116224" 66 17 387 1 "LI" -1
"116238" 66 46 563 0 "HI" 1
"116250" 67 18 868 0 "LI" -1
"116263" 67 6 581 1 "LI" -1
"116275" 67 8 552 0 "HI" 1
"116288" 67 51 416 1 "HI" 1
"116301" 67 5 430 0 "LI" -1
"116315" 67 29 523 1 "LI" -1
"116328" 67 20 696 1 "HI" 1
"116342" 67 59 678 1 "LI" -1
"116355" 67 40 487 0 "LI" -1
"116368" 67 53 451 1 "LI" -1
"116380" 67 58 387 1 "LI" -1
"116393" 67 13 437 1 "HI" 1
"116406" 67 2 459 0 "HI" 1
"116420" 67 32 383 0 "HI" 1
"116434" 67 37 527 1 "HI" 1
"116448" 67 11 602 0 "LI" -1
"116461" 67 24 573 0 "LI" -1
"116474" 67 44 609 1 "HI" 1
"116487" 67 27 466 1 "HI" 1
"116501" 67 10 792 0 "LI" -1
"116515" 67 48 387 1 "LI" -1
"116529" 67 46 570 1 "LI" -1
"116541" 67 33 505 1 "HI" 1
"116554" 67 56 455 1 "HI" 1
"116567" 67 60 451 1 "LI" -1
"116580" 67 39 448 0 "HI" 1
"116593" 67 17 473 1 "LI" -1
"116607" 67 57 437 1 "HI" 1
"116619" 67 30 545 1 "LI" -1
"116632" 67 14 397 1 "HI" 1
"116645" 67 28 369 0 "LI" -1
"116659" 67 47 512 1 "LI" -1
"116673" 67 45 635 1 "HI" 1
"116685" 67 31 419 1 "HI" 1
"116698" 67 41 433 1 "LI" -1
"116711" 67 21 390 1 "HI" 1
"116724" 67 19 448 1 "HI" 1
"116738" 67 12 455 1 "LI" -1
"116752" 67 35 570 0 "LI" -1
"116765" 67 55 509 1 "HI" 1
"116778" 67 52 792 1 "LI" -1
"116792" 67 7 398 1 "HI" 1
"116805" 67 16 430 1 "LI" -1
"116819" 67 43 437 1 "HI" 1
"116832" 67 54 419 1 "LI" -1
"116844" 67 50 433 1 "HI" 1
"116857" 67 34 527 1 "LI" -1
"116870" 67 22 466 1 "LI" -1
"116884" 67 36 397 0 "LI" -1
"116897" 67 4 810 1 "LI" -1
"116910" 67 49 1069 1 "HI" 1
"116924" 67 15 412 1 "HI" 1
"116938" 67 9 459 1 "HI" 1
"116951" 67 23 416 1 "LI" -1
"116964" 67 3 958 0 "HI" 1
"116977" 67 26 548 0 "HI" 1
"116991" 67 25 408 0 "HI" 1
"117004" 67 38 422 1 "HI" 1
"117017" 67 1 380 1 "HI" 1
"117030" 68 48 2775 0 "HI" 1
"117044" 68 53 1841 0 "LI" -1
"117056" 68 40 3342 1 "LI" -1
"117069" 68 50 534 0 "HI" 1
"117082" 68 28 1608 0 "LI" -1
"117096" 68 30 2293 1 "HI" 1
"117109" 68 60 3467 1 "HI" 1
"117122" 68 20 2038 0 "HI" 1
"117136" 68 51 451 1 "LI" -1
"117149" 68 49 2423 1 "HI" 1
"117163" 68 7 3798 0 "HI" 1
"117176" 68 35 1507 0 "LI" -1
"117189" 68 1 1004 1 "HI" 1
"117202" 68 12 523 1 "HI" 1
"117216" 68 10 4770 1 "LI" -1
"117230" 68 31 4907 1 "HI" 1
"117243" 68 22 775 1 "LI" -1
"117257" 68 6 2254 1 "HI" 1
"117269" 68 56 480 0 "HI" 1
"117282" 68 55 1230 0 "HI" 1
"117295" 68 11 624 0 "LI" -1
"117308" 68 18 2135 1 "HI" 1
"117321" 68 13 379 1 "HI" 1
"117345" 68 42 660 1 "HI" 1
"117358" 68 3 469 1 "LI" -1
"117371" 68 37 415 0 "HI" 1
"117385" 68 34 498 1 "LI" -1
"117398" 68 15 652 1 "LI" -1
"117412" 68 8 465 0 "HI" 1
"117425" 68 5 415 0 "LI" -1
"117439" 68 39 548 1 "LI" -1
"117452" 68 46 437 0 "LI" -1
"117464" 68 38 3818 0 "HI" 1
"117477" 68 29 369 0 "LI" -1
"117490" 68 14 419 0 "HI" 1
"117503" 68 59 1528 0 "LI" -1
"117516" 68 43 401 1 "HI" 1
"117529" 68 57 444 1 "LI" -1
"117541" 68 9 487 1 "LI" -1
"117554" 68 27 1449 1 "LI" -1
"117568" 68 19 376 1 "HI" 1
"117582" 68 25 430 1 "HI" 1
"117595" 68 4 426 1 "LI" -1
"117608" 68 2 398 0 "HI" 1
"117622" 68 24 437 1 "HI" 1
"117635" 68 45 372 1 "LI" -1
"117647" 68 47 459 0 "LI" -1
"117661" 68 21 473 0 "LI" -1
"117674" 68 41 333 1 "LI" -1
"117687" 68 33 405 1 "LI" -1
"117700" 68 32 3179 0 "HI" 1
"117714" 68 16 344 0 "LI" -1
"117728" 68 26 365 0 "HI" 1
"117742" 68 44 3821 0 "HI" 1
"117755" 68 23 311 0 "LI" -1
"117768" 68 17 265 0 "LI" -1
"117782" 68 36 616 1 "HI" 1
"117795" 68 58 462 1 "LI" -1
"117808" 68 52 634 0 "LI" -1
"117822" 69 30 434 0 "HI" 1
"117835" 69 25 408 1 "HI" 1
"117848" 69 49 405 1 "HI" 1
"117862" 69 52 401 0 "LI" -1
"117876" 69 16 469 0 "LI" -1
"117890" 69 50 444 1 "LI" -1
"117903" 69 35 397 1 "HI" 1
"117916" 69 58 451 1 "LI" -1
"117929" 69 55 379 1 "HI" 1
"117942" 69 45 376 1 "LI" -1
"117954" 69 21 326 1 "LI" -1
"117967" 69 54 390 1 "HI" 1
"117979" 69 5 315 1 "HI" 1
"117993" 69 3 376 1 "LI" -1
"118006" 69 29 408 1 "HI" 1
"118019" 69 28 322 1 "LI" -1
"118033" 69 36 347 1 "HI" 1
"118046" 69 47 336 0 "HI" 1
"118060" 69 32 329 1 "LI" -1
"118074" 69 44 369 1 "LI" -1
"118087" 69 9 326 1 "LI" -1
"118100" 69 57 405 1 "LI" -1
"118112" 69 43 329 1 "HI" 1
"118125" 69 53 458 1 "HI" 1
"118137" 69 14 354 1 "LI" -1
"118150" 69 27 344 1 "LI" -1
"118164" 69 20 308 0 "LI" -1
"118178" 69 42 419 0 "HI" 1
"118191" 69 6 333 1 "HI" 1
"118203" 69 40 318 1 "LI" -1
"118216" 69 8 318 1 "LI" -1
"118229" 69 2 340 0 "LI" -1
"118243" 69 10 318 1 "LI" -1
"118257" 69 46 283 0 "LI" -1
"118269" 69 51 283 1 "LI" -1
"118282" 69 60 351 1 "HI" 1
"118295" 69 11 308 1 "HI" 1
"118308" 69 1 297 1 "HI" 1
"118321" 69 17 326 0 "HI" 1
"118335" 69 7 315 1 "HI" 1
"118348" 69 59 279 0 "HI" 1
"118361" 69 37 283 1 "HI" 1
"118375" 69 24 347 1 "HI" 1
"118388" 69 38 322 1 "LI" -1
"118401" 69 41 283 0 "HI" 1
"118414" 69 19 336 0 "HI" 1
"118428" 69 15 265 1 "LI" -1
"118442" 69 4 405 1 "LI" -1
"118455" 69 56 275 1 "LI" -1
"118468" 69 18 264 1 "HI" 1
"118481" 69 13 257 0 "HI" 1
"118494" 69 33 272 1 "LI" -1
"118507" 69 48 268 1 "HI" 1
"118521" 69 31 390 1 "HI" 1
"118534" 69 39 308 0 "LI" -1
"118547" 69 23 340 1 "HI" 1
"118560" 69 22 318 1 "LI" -1
"118574" 69 26 279 0 "LI" -1
"118588" 69 12 336 1 "HI" 1
"118602" 69 34 408 1 "LI" -1
"118615" 70 30 437 1 "HI" 1
"118628" 70 46 394 1 "HI" 1
"118640" 70 19 509 1 "LI" -1
"118654" 70 21 412 0 "LI" -1
"118667" 70 60 577 1 "HI" 1
"118680" 70 32 2519 1 "LI" -1
"118694" 70 25 494 1 "LI" -1
"118707" 70 33 950 1 "LI" -1
"118720" 70 50 408 1 "LI" -1
"118733" 70 11 379 1 "HI" 1
"118746" 70 48 354 1 "HI" 1
"118760" 70 53 279 1 "HI" 1
"118772" 70 6 311 1 "HI" 1
"118784" 70 3 390 1 "LI" -1
"118797" 70 40 372 0 "HI" 1
"118810" 70 12 347 0 "HI" 1
"118824" 70 31 308 1 "LI" -1
"118837" 70 23 397 0 "HI" 1
"118850" 70 47 304 1 "HI" 1
"118864" 70 5 1352 1 "HI" 1
"118878" 70 59 329 1 "HI" 1
"118891" 70 13 440 1 "LI" -1
"118904" 70 35 512 0 "HI" 1
"118917" 70 8 404 1 "LI" -1
"118930" 70 56 849 0 "LI" -1
"118943" 70 14 387 1 "LI" -1
"118956" 70 39 792 1 "LI" -1
"118969" 70 49 2199 1 "LI" -1
"118983" 70 55 868 1 "LI" -1
"118996" 70 26 3552 1 "LI" -1
"119010" 70 29 358 0 "HI" 1
"119023" 70 2 487 1 "LI" -1
"119037" 70 54 361 1 "HI" 1
"119049" 70 16 1898 1 "HI" 1
"119063" 70 43 326 1 "LI" -1
"119076" 70 34 286 1 "HI" 1
"119089" 70 15 480 0 "LI" -1
"119103" 70 27 853 0 "LI" -1
"119117" 70 10 846 1 "HI" 1
"119131" 70 17 516 1 "HI" 1
"119145" 70 37 365 1 "LI" -1
"119159" 70 4 361 0 "HI" 1
"119172" 70 1 351 1 "LI" -1
"119184" 70 57 412 1 "LI" -1
"119196" 70 7 455 1 "LI" -1
"119209" 70 22 365 1 "HI" 1
"119222" 70 51 369 1 "LI" -1
"119235" 70 38 347 1 "LI" -1
"119248" 70 44 404 1 "LI" -1
"119261" 70 18 1061 1 "HI" 1
"119274" 70 52 329 1 "HI" 1
"119288" 70 9 997 1 "LI" -1
"119301" 70 41 358 1 "HI" 1
"119314" 70 36 397 0 "HI" 1
"119327" 70 45 501 1 "LI" -1
"119339" 70 28 426 1 "HI" 1
"119353" 70 58 426 1 "HI" 1
"119366" 70 42 458 1 "HI" 1
"119379" 70 20 423 0 "LI" -1
"119393" 70 24 361 0 "HI" 1
"119406" 71 17 588 1 "HI" 1
"119420" 71 18 2447 1 "LI" -1
"119433" 71 53 1259 0 "HI" 1
"119445" 71 19 1532 1 "LI" -1
"119459" 71 33 2271 1 "HI" 1
"119472" 71 13 423 1 "LI" -1
"119485" 71 28 1858 1 "HI" 1
"119499" 71 3 1220 1 "HI" 1
"119512" 71 58 1553 1 "HI" 1
"119525" 71 35 925 0 "HI" 1
"119538" 71 54 415 1 "LI" -1
"119550" 71 29 358 0 "HI" 1
"119563" 71 11 595 1 "HI" 1
"119576" 71 46 581 1 "HI" 1
"119588" 71 52 408 1 "HI" 1
"119602" 71 25 932 1 "LI" -1
"119615" 71 6 512 0 "LI" -1
"119627" 71 50 965 0 "LI" -1
"119640" 71 8 1725 0 "LI" -1
"119653" 71 39 498 1 "HI" 1
"119666" 71 21 426 0 "HI" 1
"119678" 71 4 584 1 "HI" 1
"119691" 71 27 2142 1 "HI" 1
"119705" 71 45 1137 1 "HI" 1
"119717" 71 36 412 1 "LI" -1
"119730" 71 49 2623 1 "LI" -1
"119744" 71 59 3516 0 "HI" 1
"119757" 71 47 473 0 "HI" 1
"119771" 71 40 498 0 "HI" 1
"119784" 71 23 1765 1 "HI" 1
"119797" 71 9 1790 0 "HI" 1
"119810" 71 48 1826 0 "LI" -1
"119824" 71 34 2213 1 "HI" 1
"119837" 71 26 2181 1 "LI" -1
"119851" 71 12 2579 1 "LI" -1
"119865" 71 15 1779 0 "HI" 1
"119879" 71 32 645 1 "LI" -1
"119893" 71 60 419 1 "LI" -1
"119906" 71 1 2350 1 "LI" -1
"119919" 71 44 1277 1 "LI" -1
"119932" 71 30 379 1 "LI" -1
"119945" 71 57 3028 1 "HI" 1
"119957" 71 7 1223 0 "LI" -1
"119970" 71 5 537 1 "HI" 1
"119984" 71 43 939 1 "LI" -1
"119997" 71 38 1930 1 "LI" -1
"120010" 71 2 527 1 "LI" -1
"120024" 71 22 1445 1 "HI" 1
"120038" 71 10 699 1 "HI" 1
"120052" 71 55 1399 1 "LI" -1
"120065" 71 51 2292 1 "HI" 1
"120078" 71 14 408 1 "LI" -1
"120091" 71 56 372 1 "LI" -1
"120104" 71 41 1136 1 "HI" 1
"120117" 71 24 1050 1 "LI" -1
"120130" 71 37 512 1 "LI" -1
"120144" 71 16 340 1 "HI" 1
"120158" 71 31 347 1 "LI" -1
"120171" 71 20 1093 1 "LI" -1
"120185" 72 36 487 1 "LI" -1
"120198" 72 30 401 1 "LI" -1
"120211" 72 19 465 0 "LI" -1
"120225" 72 11 372 1 "LI" -1
"120238" 72 48 329 1 "LI" -1
"120252" 72 46 336 0 "HI" 1
"120264" 72 2 336 0 "HI" 1
"120278" 72 6 418 1 "LI" -1
"120290" 72 26 458 1 "HI" 1
"120304" 72 17 408 0 "LI" -1
"120318" 72 21 429 0 "HI" 1
"120331" 72 33 566 0 "HI" 1
"120344" 72 23 472 1 "LI" -1
"120357" 72 5 512 0 "LI" -1
"120371" 72 31 404 0 "LI" -1
"120384" 72 53 558 1 "LI" -1
"120396" 72 24 408 1 "LI" -1
"120409" 72 40 447 1 "HI" 1
"120422" 72 37 415 1 "LI" -1
"120436" 72 57 293 0 "HI" 1
"120448" 72 34 315 0 "HI" 1
"120461" 72 51 325 1 "HI" 1
"120474" 72 13 415 1 "LI" -1
"120487" 72 10 347 1 "HI" 1
"120501" 72 3 397 0 "HI" 1
"120514" 72 32 318 0 "HI" 1
"120528" 72 1 379 0 "LI" -1
"120541" 72 14 365 1 "HI" 1
"120554" 72 38 333 1 "HI" 1
"120567" 72 4 297 1 "HI" 1
"120580" 72 27 329 1 "HI" 1
"120594" 72 25 340 1 "LI" -1
"120607" 72 54 361 1 "LI" -1
"120619" 72 39 354 1 "HI" 1
"120632" 72 7 379 1 "LI" -1
"120645" 72 60 479 1 "LI" -1
"120658" 72 47 447 0 "LI" -1
"120672" 72 49 322 1 "LI" -1
"120686" 72 52 343 0 "HI" 1
"120700" 72 55 426 1 "LI" -1
"120713" 72 22 307 1 "HI" 1
"120727" 72 15 307 1 "HI" 1
"120741" 72 9 297 0 "HI" 1
"120754" 72 58 361 0 "HI" 1
"120767" 72 44 397 0 "HI" 1
"120780" 72 16 390 0 "HI" 1
"120794" 72 35 390 1 "LI" -1
"120807" 72 18 465 0 "LI" -1
"120820" 72 41 422 1 "LI" -1
"120833" 72 50 379 0 "HI" 1
"120846" 72 12 354 1 "LI" -1
"120860" 72 20 332 0 "HI" 1
"120874" 72 43 458 1 "LI" -1
"120887" 72 28 311 0 "HI" 1
"120901" 72 8 465 0 "HI" 1
"120914" 72 29 358 1 "LI" -1
"120927" 72 59 365 1 "LI" -1
"120940" 72 56 487 0 "HI" 1
"120953" 72 45 383 1 "HI" 1
"120965" 73 26 401 1 "HI" 1
"120978" 73 15 1904 1 "HI" 1
"120992" 73 38 422 0 "HI" 1
"121005" 73 16 444 1 "LI" -1
"121019" 73 2 426 1 "HI" 1
"121033" 73 7 1158 1 "HI" 1
"121046" 73 34 365 0 "LI" -1
"121059" 73 46 2184 1 "LI" -1
"121071" 73 41 300 0 "LI" -1
"121084" 73 23 534 1 "LI" -1
"121097" 73 37 2051 1 "HI" 1
"121111" 73 47 451 1 "LI" -1
"121125" 73 43 1394 1 "HI" 1
"121138" 73 40 368 0 "LI" -1
"121151" 73 13 419 1 "HI" 1
"121164" 73 28 397 1 "LI" -1
"121178" 73 48 677 1 "LI" -1
"121192" 73 36 695 0 "LI" -1
"121205" 73 5 462 1 "LI" -1
"121219" 73 49 928 1 "HI" 1
"121233" 73 39 530 1 "HI" 1
"121246" 73 14 1233 1 "HI" 1
"121259" 73 18 680 1 "LI" -1
"121272" 73 19 433 1 "HI" 1
"121286" 73 35 555 1 "LI" -1
"121299" 73 4 304 1 "LI" -1
"121312" 73 9 490 1 "HI" 1
"121325" 73 17 354 0 "LI" -1
"121338" 73 25 3461 1 "HI" 1
"121351" 73 1 329 0 "HI" 1
"121364" 73 44 332 1 "HI" 1
"121377" 73 56 1595 1 "HI" 1
"121390" 73 57 749 1 "HI" 1
"121402" 73 12 487 1 "LI" -1
"121416" 73 29 311 1 "LI" -1
"121429" 73 52 444 1 "LI" -1
"121443" 73 8 820 1 "HI" 1
"121456" 73 10 910 1 "LI" -1
"121470" 73 20 867 1 "HI" 1
"121484" 73 24 1764 1 "LI" -1
"121497" 73 60 648 1 "LI" -1
"121510" 73 22 494 1 "LI" -1
"121524" 73 59 458 1 "LI" -1
"121537" 73 3 2270 1 "HI" 1
"121550" 73 11 706 1 "LI" -1
"121563" 73 45 881 1 "HI" 1
"121575" 73 21 716 0 "HI" 1
"121588" 73 30 637 1 "LI" -1
"121601" 73 58 1211 1 "LI" -1
"121614" 73 53 541 0 "LI" -1
"121626" 73 50 454 1 "HI" 1
"121639" 73 33 1107 0 "HI" 1
"121652" 73 6 576 1 "LI" -1
"121664" 73 27 1287 1 "HI" 1
"121678" 73 31 802 1 "HI" 1
"121691" 73 55 1046 0 "HI" 1
"121704" 73 32 393 0 "HI" 1
"121718" 73 54 325 0 "LI" -1
"121730" 73 51 365 1 "HI" 1
"121743" 74 31 501 0 "HI" 1
"121756" 74 25 627 0 "HI" 1
"121769" 74 12 810 1 "HI" 1
"121783" 74 26 419 0 "HI" 1
"121797" 74 3 982 1 "LI" -1
"121810" 74 54 433 1 "HI" 1
"121822" 74 40 512 1 "LI" -1
"121835" 74 22 401 0 "LI" -1
"121849" 74 36 404 1 "HI" 1
"121862" 74 16 480 1 "LI" -1
"121876" 74 35 1656 1 "LI" -1
"121889" 74 8 957 0 "HI" 1
"121902" 74 39 724 1 "LI" -1
"121915" 74 41 655 0 "LI" -1
"121928" 74 19 584 1 "HI" 1
"121942" 74 24 1384 1 "HI" 1
"121955" 74 11 415 1 "LI" -1
"121968" 74 52 422 1 "LI" -1
"121982" 74 21 648 1 "LI" -1
"121995" 74 37 393 1 "HI" 1
"122009" 74 51 343 1 "LI" -1
"122022" 74 1 763 1 "HI" 1
"122035" 74 6 659 1 "HI" 1
"122047" 74 32 480 1 "HI" 1
"122061" 74 38 272 1 "HI" 1
"122074" 74 18 462 1 "HI" 1
"122087" 74 28 516 1 "LI" -1
"122101" 74 14 454 1 "HI" 1
"122114" 74 43 336 1 "HI" 1
"122127" 74 15 1125 1 "LI" -1
"122141" 74 45 315 1 "LI" -1
"122153" 74 53 422 0 "LI" -1
"122165" 74 13 458 1 "HI" 1
"122178" 74 17 526 0 "LI" -1
"122192" 74 33 318 1 "LI" -1
"122205" 74 60 497 1 "HI" 1
"122218" 74 44 383 1 "HI" 1
"122231" 74 47 634 1 "LI" -1
"122245" 74 5 429 1 "LI" -1
"122259" 74 58 2743 1 "LI" -1
"122272" 74 49 1441 0 "HI" 1
"122286" 74 20 347 1 "HI" 1
"122300" 74 7 343 1 "HI" 1
"122313" 74 29 792 1 "LI" -1
"122326" 74 2 1983 1 "HI" 1
"122340" 74 30 358 1 "HI" 1
"122353" 74 57 2165 1 "LI" -1
"122365" 74 34 322 1 "LI" -1
"122378" 74 27 831 1 "LI" -1
"122392" 74 50 343 1 "HI" 1
"122405" 74 10 408 1 "LI" -1
"122419" 74 4 343 1 "LI" -1
"122432" 74 9 465 1 "LI" -1
"122445" 74 56 619 1 "HI" 1
"122458" 74 48 1208 1 "HI" 1
"122472" 74 46 2488 1 "LI" -1
"122484" 74 42 1466 0 "HI" 1
"122497" 74 55 892 1 "HI" 1
"122510" 74 59 465 1 "LI" -1
"122523" 74 23 347 1 "LI" -1
"122536" 75 50 553 1 "LI" -1
"122549" 75 39 546 1 "LI" -1
"122562" 75 26 549 0 "LI" -1
"122576" 75 36 495 1 "HI" 1
"122589" 75 51 492 1 "LI" -1
"122602" 75 56 578 1 "LI" -1
"122615" 75 10 510 0 "LI" -1
"122629" 75 7 513 0 "HI" 1
"122642" 75 17 438 1 "HI" 1
"122656" 75 54 955 1 "HI" 1
"122668" 75 48 427 1 "HI" 1
"122682" 75 30 589 0 "HI" 1
"122695" 75 52 729 0 "LI" -1
"122709" 75 40 452 1 "LI" -1
"122722" 75 21 477 1 "LI" -1
"122735" 75 12 434 1 "HI" 1
"122749" 75 9 452 1 "LI" -1
"122762" 75 3 448 1 "LI" -1
"122775" 75 60 420 1 "HI" 1
"122788" 75 41 452 1 "HI" 1
"122801" 75 38 542 1 "LI" -1
"122814" 75 15 474 1 "LI" -1
"122828" 75 11 456 1 "HI" 1
"122841" 75 53 441 1 "HI" 1
"122853" 75 59 599 1 "HI" 1
"122866" 75 2 438 1 "LI" -1
"122880" 75 23 412 1 "HI" 1
"122893" 75 22 473 1 "LI" -1
"122907" 75 27 448 1 "LI" -1
"122921" 75 45 409 1 "LI" -1
"122933" 75 19 434 1 "HI" 1
"122947" 75 18 923 1 "HI" 1
"122960" 75 13 438 0 "HI" 1
"122973" 75 4 387 1 "LI" -1
"122986" 75 6 463 1 "HI" 1
"122998" 75 43 427 1 "HI" 1
"123011" 75 49 427 0 "HI" 1
"123025" 75 24 423 1 "HI" 1
"123038" 75 57 394 1 "LI" -1
"123050" 75 58 456 1 "LI" -1
"123063" 75 37 398 1 "HI" 1
"123077" 75 8 412 1 "LI" -1
"123090" 75 28 495 0 "LI" -1
"123104" 75 16 373 0 "LI" -1
"123118" 75 47 405 1 "HI" 1
"123132" 75 5 376 1 "HI" 1
"123146" 75 46 387 0 "LI" -1
"123158" 75 31 373 1 "HI" 1
"123171" 75 33 373 1 "LI" -1
"123184" 75 34 376 1 "LI" -1
"123197" 75 55 402 0 "HI" 1
"123210" 75 35 395 1 "HI" 1
"123223" 75 32 373 1 "LI" -1
"123237" 75 25 402 0 "HI" 1
"123250" 75 29 438 1 "HI" 1
"123263" 75 42 391 1 "HI" 1
"123276" 75 1 402 0 "HI" 1
"123289" 75 14 398 1 "LI" -1
"123302" 75 20 423 1 "LI" -1
"123316" 75 44 423 1 "LI" -1
"123329" 76 27 752 0 "LI" -1
"123343" 76 7 656 1 "LI" -1
"123356" 76 37 605 1 "LI" -1
"123370" 76 55 774 1 "LI" -1
"123383" 76 50 648 1 "LI" -1
"123396" 76 11 404 1 "HI" 1
"123409" 76 30 526 1 "HI" 1
"123422" 76 8 465 0 "LI" -1
"123435" 76 46 372 1 "HI" 1
"123447" 76 17 1603 1 "HI" 1
"123461" 76 56 390 1 "LI" -1
"123474" 76 16 530 1 "HI" 1
"123488" 76 26 462 1 "LI" -1
"123502" 76 53 508 1 "HI" 1
"123514" 76 32 666 1 "LI" -1
"123528" 76 34 491 1 "HI" 1
"123541" 76 29 422 1 "HI" 1
"123554" 76 44 487 1 "LI" -1
"123567" 76 41 1021 0 "HI" 1
"123580" 76 51 408 1 "LI" -1
"123593" 76 1 986 0 "LI" -1
"123606" 76 36 738 1 "HI" 1
"123619" 76 3 935 1 "LI" -1
"123632" 76 31 670 1 "LI" -1
"123645" 76 45 397 1 "LI" -1
"123657" 76 20 347 1 "LI" -1
"123671" 76 47 390 1 "HI" 1
"123685" 76 15 429 1 "LI" -1
"123699" 76 2 433 1 "LI" -1
"123713" 76 59 426 1 "HI" 1
"123726" 76 4 720 0 "HI" 1
"123739" 76 40 601 1 "HI" 1
"123752" 76 18 620 0 "HI" 1
"123765" 76 24 519 0 "HI" 1
"123778" 76 48 620 1 "HI" 1
"123792" 76 13 516 1 "LI" -1
"123805" 76 6 767 1 "HI" 1
"123817" 76 58 799 1 "HI" 1
"123830" 76 60 1115 1 "HI" 1
"123843" 76 10 914 1 "HI" 1
"123857" 76 35 1355 0 "HI" 1
"123870" 76 21 853 1 "LI" -1
"123883" 76 25 404 1 "LI" -1
"123896" 76 43 720 1 "LI" -1
"123909" 76 33 792 1 "LI" -1
"123922" 76 38 472 1 "LI" -1
"123935" 76 12 817 1 "HI" 1
"123949" 76 42 856 1 "HI" 1
"123962" 76 5 455 1 "HI" 1
"123976" 76 23 591 1 "HI" 1
"123989" 76 54 1534 1 "HI" 1
